record_id	record_name	field	url	outcome	http_status	final_url	content_type	page_title	error	checked_at
asa-cellagent	CellAgent	sources[1]	https://www.biorxiv.org/content/10.1101/2024.05.13.593861v4	reachable	206	https://www.biorxiv.org/content/10.1101/2024.05.13.593861v4	text/html	CellAgent: LLM-Driven Multi-Agent Framework for Natural Language-Based Single-Cell Analysis | bioRxiv		2026-08-13T09:27:59+00:00
asa-cellforge	CellForge	paper_links[0]	https://arxiv.org/abs/2508.02276	reachable	206	https://arxiv.org/abs/2508.02276	text/html	[2508.02276] CellForge: Agentic Design of Virtual Cell Models		2026-08-13T09:25:58+00:00
asa-cellforge	CellForge	repo_links[0]	https://github.com/gersteinlab/CellForge	reachable	206	https://github.com/gersteinlab/CellForge	text/html	GitHub - gersteinlab/CellForge: Agentic design of virtual cell models · GitHub		2026-08-13T09:27:14+00:00
asa-cellforge	CellForge	sources[0]	https://arxiv.org/abs/2508.02276	reachable	206	https://arxiv.org/abs/2508.02276	text/html	[2508.02276] CellForge: Agentic Design of Virtual Cell Models		2026-08-13T09:25:58+00:00
asa-cellforge	CellForge	sources[1]	https://github.com/gersteinlab/CellForge	reachable	206	https://github.com/gersteinlab/CellForge	text/html	GitHub - gersteinlab/CellForge: Agentic design of virtual cell models · GitHub		2026-08-13T09:27:14+00:00
asa-celloai-benchmarks	CelloAI Benchmarks	paper_links[0]	https://arxiv.org/abs/2603.01051	reachable	206	https://arxiv.org/abs/2603.01051	text/html	[2603.01051] CelloAI Benchmarks: Toward Repeatable Evaluation of AI Assistants		2026-08-13T09:26:01+00:00
asa-celloai-benchmarks	CelloAI Benchmarks	sources[0]	https://arxiv.org/abs/2603.01051	reachable	206	https://arxiv.org/abs/2603.01051	text/html	[2603.01051] CelloAI Benchmarks: Toward Repeatable Evaluation of AI Assistants		2026-08-13T09:26:01+00:00
asa-celltypeagent	CellTypeAgent	paper_links[0]	https://arxiv.org/abs/2505.08844	reachable	206	https://arxiv.org/abs/2505.08844	text/html	[2505.08844] CellTypeAgent: Trustworthy cell type annotation with Large Language Models		2026-08-13T09:25:57+00:00
asa-celltypeagent	CellTypeAgent	repo_links[0]	https://github.com/jianghao-zhang/CellTypeAgent	reachable	206	https://github.com/jianghao-zhang/CellTypeAgent	text/html	GitHub - jianghao-zhang/CellTypeAgent: CellTypeAgent: Trustworthy cell type annotation with Large Language Models · GitHub		2026-08-13T09:27:20+00:00
asa-celltypeagent	CellTypeAgent	sources[0]	https://arxiv.org/abs/2505.08844	reachable	206	https://arxiv.org/abs/2505.08844	text/html	[2505.08844] CellTypeAgent: Trustworthy cell type annotation with Large Language Models		2026-08-13T09:25:57+00:00
asa-celltypeagent	CellTypeAgent	sources[1]	https://github.com/jianghao-zhang/CellTypeAgent	reachable	206	https://github.com/jianghao-zhang/CellTypeAgent	text/html	GitHub - jianghao-zhang/CellTypeAgent: CellTypeAgent: Trustworthy cell type annotation with Large Language Models · GitHub		2026-08-13T09:27:20+00:00
asa-cellvoyager	CellVoyager	paper_links[0]	https://doi.org/10.1038/s41592-026-03029-6	reachable	200	https://www.nature.com/articles/s41592-026-03029-6	text/html	CellVoyager: AI CompBio agent generates new insights by autonomously analyzing biological data | Nature Methods		2026-08-13T09:26:09+00:00
asa-cellvoyager	CellVoyager	repo_links[0]	https://github.com/zou-group/CellVoyager	reachable	206	https://github.com/zou-group/CellVoyager	text/html	GitHub - zou-group/CellVoyager · GitHub		2026-08-13T09:27:52+00:00
asa-cellvoyager	CellVoyager	sources[0]	https://doi.org/10.1038/s41592-026-03029-6	reachable	200	https://www.nature.com/articles/s41592-026-03029-6	text/html	CellVoyager: AI CompBio agent generates new insights by autonomously analyzing biological data | Nature Methods		2026-08-13T09:26:09+00:00
asa-cellvoyager	CellVoyager	sources[1]	https://github.com/zou-group/CellVoyager	reachable	206	https://github.com/zou-group/CellVoyager	text/html	GitHub - zou-group/CellVoyager · GitHub		2026-08-13T09:27:52+00:00
asa-chai-2	Chai-2	paper_links[0]	https://www.biorxiv.org/content/10.1101/2025.07.05.663018v1	reachable	206	https://www.biorxiv.org/content/10.1101/2025.07.05.663018v1	text/html	Zero-shot antibody design in a 24-well plate | bioRxiv		2026-08-13T09:27:57+00:00
asa-chai-2	Chai-2	sources[0]	https://www.biorxiv.org/content/10.1101/2025.07.05.663018v1	reachable	206	https://www.biorxiv.org/content/10.1101/2025.07.05.663018v1	text/html	Zero-shot antibody design in a 24-well plate | bioRxiv		2026-08-13T09:27:57+00:00
asa-chatbattery	ChatBattery	paper_links[0]	https://arxiv.org/abs/2507.16110	reachable	206	https://arxiv.org/abs/2507.16110	text/html	[2507.16110] Expert-Guided LLM Reasoning for Battery Discovery: From AI-Driven Hypothesis to Synthesis and Characterization		2026-08-13T09:25:58+00:00
asa-chatbattery	ChatBattery	repo_links[0]	https://github.com/chao1224/ChatBattery	reachable	206	https://github.com/chao1224/ChatBattery	text/html	GitHub - chao1224/ChatBattery · GitHub		2026-08-13T09:27:07+00:00
asa-chatbattery	ChatBattery	sources[0]	https://arxiv.org/abs/2507.16110	reachable	206	https://arxiv.org/abs/2507.16110	text/html	[2507.16110] Expert-Guided LLM Reasoning for Battery Discovery: From AI-Driven Hypothesis to Synthesis and Characterization		2026-08-13T09:25:58+00:00
asa-chatbattery	ChatBattery	sources[1]	https://github.com/chao1224/ChatBattery	reachable	206	https://github.com/chao1224/ChatBattery	text/html	GitHub - chao1224/ChatBattery · GitHub		2026-08-13T09:27:07+00:00
asa-chatgem	ChatGEM	paper_links[0]	https://www.biorxiv.org/content/10.64898/2026.07.20.739662v1	reachable	206	https://www.biorxiv.org/content/10.64898/2026.07.20.739662v1	text/html	ChatGEM: An Agentic Architecture Enabling Interactive Simulation of Genome-Scale Metabolic Models | bioRxiv		2026-08-13T09:27:57+00:00
asa-chatgem	ChatGEM	repo_links[0]	https://github.com/pnnl/adept-agentic	reachable	206	https://github.com/pnnl/adept-agentic	text/html	GitHub - pnnl/adept-agentic: ADEPT: Agentic Discovery and Exploration Platform for Tools — A three-tier secure framework for multi-agent scientific workflows with 28+ MCP tools, 10 client interfaces, and declarative multi-LLM configuration. · GitHub		2026-08-13T09:27:34+00:00
asa-chatgem	ChatGEM	sources[0]	https://github.com/pnnl/adept-agentic	reachable	206	https://github.com/pnnl/adept-agentic	text/html	GitHub - pnnl/adept-agentic: ADEPT: Agentic Discovery and Exploration Platform for Tools — A three-tier secure framework for multi-agent scientific workflows with 28+ MCP tools, 10 client interfaces, and declarative multi-LLM configuration. · GitHub		2026-08-13T09:27:34+00:00
asa-chatgem	ChatGEM	sources[1]	https://www.biorxiv.org/content/10.64898/2026.07.20.739662v1	reachable	206	https://www.biorxiv.org/content/10.64898/2026.07.20.739662v1	text/html	ChatGEM: An Agentic Architecture Enabling Interactive Simulation of Genome-Scale Metabolic Models | bioRxiv		2026-08-13T09:27:57+00:00
asa-chatgpt-research-group-for-mofs-cofs	ChatGPT Research Group for MOFs/COFs	paper_links[0]	https://pubs.acs.org/doi/10.1021/acscentsci.3c01087	restricted	403	https://pubs.acs.org/doi/10.1021/acscentsci.3c01087	text/html	Just a moment...	HTTPError	2026-08-13T09:27:56+00:00
asa-chatgpt-research-group-for-mofs-cofs	ChatGPT Research Group for MOFs/COFs	sources[0]	https://pubs.acs.org/doi/10.1021/acscentsci.3c01087	restricted	403	https://pubs.acs.org/doi/10.1021/acscentsci.3c01087	text/html	Just a moment...	HTTPError	2026-08-13T09:27:56+00:00
asa-chatmof	ChatMOF	paper_links[0]	https://www.nature.com/articles/s41467-024-48998-4	reachable	200	https://www.nature.com/articles/s41467-024-48998-4	text/html	ChatMOF: an artificial intelligence system for predicting and generating metal-organic frameworks using large language models | Nature Communications		2026-08-13T09:28:07+00:00
asa-chatmof	ChatMOF	repo_links[0]	https://github.com/Yeonghun1675/ChatMOF	reachable	206	https://github.com/Yeonghun1675/ChatMOF	text/html	GitHub - Yeonghun1675/ChatMOF: Predict and Inverse design for metal-organic framework with large-language models (llms) · GitHub		2026-08-13T09:26:54+00:00
asa-chatmof	ChatMOF	sources[0]	https://github.com/Yeonghun1675/ChatMOF	reachable	206	https://github.com/Yeonghun1675/ChatMOF	text/html	GitHub - Yeonghun1675/ChatMOF: Predict and Inverse design for metal-organic framework with large-language models (llms) · GitHub		2026-08-13T09:26:54+00:00
asa-chatmof	ChatMOF	sources[1]	https://www.nature.com/articles/s41467-024-48998-4	reachable	200	https://www.nature.com/articles/s41467-024-48998-4	text/html	ChatMOF: an artificial intelligence system for predicting and generating metal-organic frameworks using large language models | Nature Communications		2026-08-13T09:28:07+00:00
asa-chatvis	ChatVis	paper_links[0]	https://arxiv.org/abs/2410.11863	reachable	206	https://arxiv.org/abs/2410.11863	text/html	[2410.11863] ChatVis: Automating Scientific Visualization with a Large Language Model		2026-08-13T09:25:54+00:00
asa-chatvis	ChatVis	repo_links[0]	https://github.com/tpeterka/chatvis	reachable	206	https://github.com/tpeterka/chatvis	text/html	GitHub - tpeterka/ChatVis: Scientific visualization agent and benchmark · GitHub		2026-08-13T09:27:44+00:00
asa-chatvis	ChatVis	sources[0]	https://arxiv.org/abs/2410.11863	reachable	206	https://arxiv.org/abs/2410.11863	text/html	[2410.11863] ChatVis: Automating Scientific Visualization with a Large Language Model		2026-08-13T09:25:54+00:00
asa-chatvis	ChatVis	sources[1]	https://github.com/tpeterka/chatvis	reachable	206	https://github.com/tpeterka/chatvis	text/html	GitHub - tpeterka/ChatVis: Scientific visualization agent and benchmark · GitHub		2026-08-13T09:27:44+00:00
asa-chemagent-ai4chem	ChemAgent (AI4Chem)	paper_links[0]	https://arxiv.org/abs/2501.06590	reachable	206	https://arxiv.org/abs/2501.06590	text/html	[2501.06590] ChemAgent: Self-updating Library in Large Language Models Improves Chemical Reasoning		2026-08-13T09:25:55+00:00
asa-chemagent-ai4chem	ChemAgent (AI4Chem)	repo_links[0]	https://github.com/gersteinlab/chemagent	reachable	206	https://github.com/gersteinlab/chemagent	text/html	GitHub - gersteinlab/ChemAgent: [ICLR 2025]ChemAgent: Self-updating Library in Large Language Models Improves Chemical Reasoning https://arxiv.org/abs/2501.06590 · GitHub		2026-08-13T09:27:14+00:00
asa-chemagent-ai4chem	ChemAgent (AI4Chem)	sources[0]	https://arxiv.org/abs/2501.06590	reachable	206	https://arxiv.org/abs/2501.06590	text/html	[2501.06590] ChemAgent: Self-updating Library in Large Language Models Improves Chemical Reasoning		2026-08-13T09:25:55+00:00
asa-chemagent-ai4chem	ChemAgent (AI4Chem)	sources[1]	https://github.com/gersteinlab/chemagent	reachable	206	https://github.com/gersteinlab/chemagent	text/html	GitHub - gersteinlab/ChemAgent: [ICLR 2025]ChemAgent: Self-updating Library in Large Language Models Improves Chemical Reasoning https://arxiv.org/abs/2501.06590 · GitHub		2026-08-13T09:27:14+00:00
asa-chemagent-self-updating-memory	ChemAgent (self-updating memory)	paper_links[0]	https://arxiv.org/abs/2501.06590	reachable	206	https://arxiv.org/abs/2501.06590	text/html	[2501.06590] ChemAgent: Self-updating Library in Large Language Models Improves Chemical Reasoning		2026-08-13T09:25:55+00:00
asa-chemagent-self-updating-memory	ChemAgent (self-updating memory)	repo_links[0]	https://github.com/gersteinlab/chemagent	reachable	206	https://github.com/gersteinlab/chemagent	text/html	GitHub - gersteinlab/ChemAgent: [ICLR 2025]ChemAgent: Self-updating Library in Large Language Models Improves Chemical Reasoning https://arxiv.org/abs/2501.06590 · GitHub		2026-08-13T09:27:14+00:00
asa-chemagent-self-updating-memory	ChemAgent (self-updating memory)	sources[0]	https://arxiv.org/abs/2501.06590	reachable	206	https://arxiv.org/abs/2501.06590	text/html	[2501.06590] ChemAgent: Self-updating Library in Large Language Models Improves Chemical Reasoning		2026-08-13T09:25:55+00:00
asa-chemagent-self-updating-memory	ChemAgent (self-updating memory)	sources[1]	https://github.com/gersteinlab/chemagent	reachable	206	https://github.com/gersteinlab/chemagent	text/html	GitHub - gersteinlab/ChemAgent: [ICLR 2025]ChemAgent: Self-updating Library in Large Language Models Improves Chemical Reasoning https://arxiv.org/abs/2501.06590 · GitHub		2026-08-13T09:27:14+00:00
asa-chemagents-robotic-ai-chemist	ChemAgents robotic AI chemist	paper_links[0]	https://chemrxiv.org/doi/10.26434/chemrxiv-2024-w953h	restricted	403	https://chemrxiv.org/doi/10.26434/chemrxiv-2024-w953h	text/html	Just a moment...	HTTPError	2026-08-13T09:26:06+00:00
asa-chemagents-robotic-ai-chemist	ChemAgents robotic AI chemist	repo_links[0]	https://github.com/pic-ai-robotic-chemistry/ChemAgents	reachable	206	https://github.com/pic-ai-robotic-chemistry/ChemAgents	text/html	GitHub - pic-ai-robotic-chemistry/ChemAgents · GitHub		2026-08-13T09:27:32+00:00
asa-chemagents-robotic-ai-chemist	ChemAgents robotic AI chemist	sources[0]	https://chemrxiv.org/doi/10.26434/chemrxiv-2024-w953h	restricted	403	https://chemrxiv.org/doi/10.26434/chemrxiv-2024-w953h	text/html	Just a moment...	HTTPError	2026-08-13T09:26:06+00:00
asa-chemagents-robotic-ai-chemist	ChemAgents robotic AI chemist	sources[1]	https://github.com/pic-ai-robotic-chemistry/ChemAgents	reachable	206	https://github.com/pic-ai-robotic-chemistry/ChemAgents	text/html	GitHub - pic-ai-robotic-chemistry/ChemAgents · GitHub		2026-08-13T09:27:32+00:00
asa-chembench	ChemBench	paper_links[0]	https://www.nature.com/articles/s41557-025-01815-x	reachable	200	https://www.nature.com/articles/s41557-025-01815-x	text/html	A framework for evaluating the chemical knowledge and reasoning abilities of large language models against the expertise of chemists | Nature Chemistry		2026-08-13T09:28:03+00:00
asa-chembench	ChemBench	repo_links[0]	https://github.com/lamalab-org/chembench	reachable	206	https://github.com/lamalab-org/chembench	text/html	GitHub - lamalab-org/chembench: How good are LLMs at chemistry? · GitHub		2026-08-13T09:27:20+00:00
asa-chembench	ChemBench	sources[0]	https://github.com/lamalab-org/chembench	reachable	206	https://github.com/lamalab-org/chembench	text/html	GitHub - lamalab-org/chembench: How good are LLMs at chemistry? · GitHub		2026-08-13T09:27:20+00:00
asa-chembench	ChemBench	sources[1]	https://www.nature.com/articles/s41557-025-01815-x	reachable	200	https://www.nature.com/articles/s41557-025-01815-x	text/html	A framework for evaluating the chemical knowledge and reasoning abilities of large language models against the expertise of chemists | Nature Chemistry		2026-08-13T09:28:03+00:00
asa-chemcrow	ChemCrow	paper_links[0]	https://arxiv.org/abs/2304.05376	reachable	206	https://arxiv.org/abs/2304.05376	text/html	[2304.05376] ChemCrow: Augmenting large-language models with chemistry tools		2026-08-13T09:25:52+00:00
asa-chemcrow	ChemCrow	repo_links[0]	https://github.com/ur-whitelab/chemcrow-public	reachable	206	https://github.com/ur-whitelab/chemcrow-public	text/html	GitHub - ur-whitelab/chemcrow-public: Chemcrow · GitHub		2026-08-13T09:27:46+00:00
asa-chemcrow	ChemCrow	sources[0]	https://arxiv.org/abs/2304.05376	reachable	206	https://arxiv.org/abs/2304.05376	text/html	[2304.05376] ChemCrow: Augmenting large-language models with chemistry tools		2026-08-13T09:25:52+00:00
asa-chemcrow	ChemCrow	sources[1]	https://github.com/ur-whitelab/chemcrow-public	reachable	206	https://github.com/ur-whitelab/chemcrow-public	text/html	GitHub - ur-whitelab/chemcrow-public: Chemcrow · GitHub		2026-08-13T09:27:46+00:00
asa-chemgraph	ChemGraph	paper_links[0]	https://www.nature.com/articles/s42004-025-01776-9	reachable	200	https://www.nature.com/articles/s42004-025-01776-9	text/html	ChemGraph as an agentic framework for computational chemistry workflows | Communications Chemistry		2026-08-13T09:28:06+00:00
asa-chemgraph	ChemGraph	repo_links[0]	https://github.com/argonne-lcf/ChemGraph	reachable	206	https://github.com/argonne-lcf/ChemGraph	text/html	GitHub - argonne-lcf/ChemGraph: Agentic framework for computational chemistry and materials science workflows · GitHub		2026-08-13T09:27:03+00:00
asa-chemgraph	ChemGraph	sources[0]	https://github.com/argonne-lcf/ChemGraph	reachable	206	https://github.com/argonne-lcf/ChemGraph	text/html	GitHub - argonne-lcf/ChemGraph: Agentic framework for computational chemistry and materials science workflows · GitHub		2026-08-13T09:27:03+00:00
asa-chemgraph	ChemGraph	sources[1]	https://www.nature.com/articles/s42004-025-01776-9	reachable	200	https://www.nature.com/articles/s42004-025-01776-9	text/html	ChemGraph as an agentic framework for computational chemistry workflows | Communications Chemistry		2026-08-13T09:28:06+00:00
asa-chemhas-chemamp	ChemHAS / ChemAmp	paper_links[0]	https://arxiv.org/abs/2505.21569	reachable	206	https://arxiv.org/abs/2505.21569	text/html	[2505.21569] ChemAmp: Amplified Chemistry Tools via Composable Agents		2026-08-13T09:25:57+00:00
asa-chemhas-chemamp	ChemHAS / ChemAmp	sources[0]	https://arxiv.org/abs/2505.21569	reachable	206	https://arxiv.org/abs/2505.21569	text/html	[2505.21569] ChemAmp: Amplified Chemistry Tools via Composable Agents		2026-08-13T09:25:57+00:00
asa-chemist-x	Chemist-X	paper_links[0]	https://arxiv.org/abs/2311.10776	reachable	206	https://arxiv.org/abs/2311.10776	text/html	[2311.10776] Chemist-X: Large Language Model-empowered Agent for Reaction Condition Recommendation in Chemical Synthesis		2026-08-13T09:26:06+00:00
asa-chemist-x	Chemist-X	repo_links[0]	https://github.com/Nikki0526/ChemistX	reachable	206	https://github.com/Nikki0526/ChemistX	text/html	GitHub - Nikki0526/ChemistX: Chemist-X: Large Language Model-empowered Agent for Reaction Condition Recommendation in Chemical Synthesis and Self-driving Lab · GitHub		2026-08-13T09:26:40+00:00
asa-chemist-x	Chemist-X	sources[0]	https://arxiv.org/abs/2311.10776	reachable	206	https://arxiv.org/abs/2311.10776	text/html	[2311.10776] Chemist-X: Large Language Model-empowered Agent for Reaction Condition Recommendation in Chemical Synthesis		2026-08-13T09:26:06+00:00
asa-chemist-x	Chemist-X	sources[1]	https://github.com/Nikki0526/ChemistX	reachable	206	https://github.com/Nikki0526/ChemistX	text/html	GitHub - Nikki0526/ChemistX: Chemist-X: Large Language Model-empowered Agent for Reaction Condition Recommendation in Chemical Synthesis and Self-driving Lab · GitHub		2026-08-13T09:26:40+00:00
asa-chemmcp	ChemMCP	paper_links[0]	https://github.com/OSU-NLP-Group/ChemMCP	reachable	206	https://github.com/OSU-NLP-Group/ChemMCP	text/html	GitHub - OSU-NLP-Group/ChemMCP: A Chemistry Toolkit that turns your AI assistant into a Chemistry coscientist.. · GitHub		2026-08-13T09:26:42+00:00
asa-chemmcp	ChemMCP	repo_links[0]	https://github.com/OSU-NLP-Group/ChemMCP	reachable	206	https://github.com/OSU-NLP-Group/ChemMCP	text/html	GitHub - OSU-NLP-Group/ChemMCP: A Chemistry Toolkit that turns your AI assistant into a Chemistry coscientist.. · GitHub		2026-08-13T09:26:42+00:00
asa-chemmcp	ChemMCP	sources[0]	https://github.com/OSU-NLP-Group/ChemMCP	reachable	206	https://github.com/OSU-NLP-Group/ChemMCP	text/html	GitHub - OSU-NLP-Group/ChemMCP: A Chemistry Toolkit that turns your AI assistant into a Chemistry coscientist.. · GitHub		2026-08-13T09:26:42+00:00
asa-chemos-2-0	ChemOS 2.0	paper_links[0]	https://www.cell.com/matter/fulltext/S2590-2385(24)00195-4	restricted	403	https://www.cell.com/matter/fulltext/S2590-2385(24)00195-4	text/html	Just a moment...	HTTPError	2026-08-13T09:27:58+00:00
asa-chemos-2-0	ChemOS 2.0	repo_links[0]	https://github.com/malcolmsimgithub/ChemOS2.0	reachable	206	https://github.com/malcolmsimgithub/ChemOS2.0	text/html	GitHub - malcolmsimgithub/ChemOS2.0 · GitHub		2026-08-13T09:27:26+00:00
asa-chemos-2-0	ChemOS 2.0	sources[0]	https://github.com/malcolmsimgithub/ChemOS2.0	reachable	206	https://github.com/malcolmsimgithub/ChemOS2.0	text/html	GitHub - malcolmsimgithub/ChemOS2.0 · GitHub		2026-08-13T09:27:26+00:00
asa-chemos-2-0	ChemOS 2.0	sources[1]	https://www.cell.com/matter/fulltext/S2590-2385(24)00195-4	restricted	403	https://www.cell.com/matter/fulltext/S2590-2385(24)00195-4	text/html	Just a moment...	HTTPError	2026-08-13T09:27:58+00:00
asa-chemputer-chempiler-cronin	Chemputer / Chempiler (Cronin)	paper_links[0]	https://www.science.org/doi/10.1126/science.aav2211	restricted	403	https://www.science.org/doi/10.1126/science.aav2211	text/html	Just a moment...	HTTPError	2026-08-13T09:28:01+00:00
asa-chemputer-chempiler-cronin	Chemputer / Chempiler (Cronin)	repo_links[0]	https://github.com/croningp/ChemputerSoftware	reachable	206	https://github.com/croningp/ChemputerSoftware	text/html	GitHub - croningp/ChemputerSoftware: Software for running the Chemputer in association with the supporting publication in Science · GitHub		2026-08-13T09:27:09+00:00
asa-chemputer-chempiler-cronin	Chemputer / Chempiler (Cronin)	sources[0]	https://github.com/croningp/ChemputerSoftware	reachable	206	https://github.com/croningp/ChemputerSoftware	text/html	GitHub - croningp/ChemputerSoftware: Software for running the Chemputer in association with the supporting publication in Science · GitHub		2026-08-13T09:27:09+00:00
asa-chemputer-chempiler-cronin	Chemputer / Chempiler (Cronin)	sources[1]	https://www.science.org/doi/10.1126/science.aav2211	restricted	403	https://www.science.org/doi/10.1126/science.aav2211	text/html	Just a moment...	HTTPError	2026-08-13T09:28:01+00:00
asa-chemreasoner	ChemReasoner	paper_links[0]	https://arxiv.org/abs/2402.10980	reachable	206	https://arxiv.org/abs/2402.10980	text/html	[2402.10980] ChemReasoner: Heuristic Search over a Large Language Model's Knowledge Space using Quantum-Chemical Feedback		2026-08-13T09:26:06+00:00
asa-chemreasoner	ChemReasoner	repo_links[0]	https://github.com/pnnl/chemreasoner	reachable	206	https://github.com/pnnl/chemreasoner	text/html	GitHub - pnnl/chemreasoner: ChemReasoner - Catalyst Discovery via Large Language Model-driven Reasoning · GitHub		2026-08-13T09:27:34+00:00
asa-chemreasoner	ChemReasoner	sources[0]	https://arxiv.org/abs/2402.10980	reachable	206	https://arxiv.org/abs/2402.10980	text/html	[2402.10980] ChemReasoner: Heuristic Search over a Large Language Model's Knowledge Space using Quantum-Chemical Feedback		2026-08-13T09:26:06+00:00
asa-chemreasoner	ChemReasoner	sources[1]	https://github.com/pnnl/chemreasoner	reachable	206	https://github.com/pnnl/chemreasoner	text/html	GitHub - pnnl/chemreasoner: ChemReasoner - Catalyst Discovery via Large Language Model-driven Reasoning · GitHub		2026-08-13T09:27:34+00:00
asa-chemspace-copilot	ChemSpace Copilot	paper_links[0]	https://chemrxiv.org/doi/full/10.26434/chemrxiv.15000527/v1	restricted	403	https://chemrxiv.org/doi/full/10.26434/chemrxiv.15000527/v1	text/html	Just a moment...	HTTPError	2026-08-13T09:26:06+00:00
asa-chemspace-copilot	ChemSpace Copilot	sources[0]	https://chemrxiv.org/doi/full/10.26434/chemrxiv.15000527/v1	restricted	403	https://chemrxiv.org/doi/full/10.26434/chemrxiv.15000527/v1	text/html	Just a moment...	HTTPError	2026-08-13T09:26:06+00:00
asa-chemtoolagent	ChemToolAgent	paper_links[0]	https://arxiv.org/abs/2411.07228	reachable	206	https://arxiv.org/abs/2411.07228	text/html	[2411.07228] ChemToolAgent: The Impact of Tools on Language Agents for Chemistry Problem Solving		2026-08-13T09:26:06+00:00
asa-chemtoolagent	ChemToolAgent	repo_links[0]	https://github.com/OSU-NLP-Group/ChemToolAgent	reachable	206	https://github.com/OSU-NLP-Group/ChemToolAgent	text/html	"GitHub - OSU-NLP-Group/ChemToolAgent: Official code repo for the paper ""ChemToolAgent: The Impact of Tools on Language Agents for Chemistry Problem Solving"" (previously ""Tooling or Not Tooling? The Impact of Tools on Language Agents for Chemistry Problem Solving"") · GitHub"		2026-08-13T09:26:43+00:00
asa-chemtoolagent	ChemToolAgent	sources[0]	https://arxiv.org/abs/2411.07228	reachable	206	https://arxiv.org/abs/2411.07228	text/html	[2411.07228] ChemToolAgent: The Impact of Tools on Language Agents for Chemistry Problem Solving		2026-08-13T09:26:06+00:00
asa-chemtoolagent	ChemToolAgent	sources[1]	https://github.com/OSU-NLP-Group/ChemToolAgent	reachable	206	https://github.com/OSU-NLP-Group/ChemToolAgent	text/html	"GitHub - OSU-NLP-Group/ChemToolAgent: Official code repo for the paper ""ChemToolAgent: The Impact of Tools on Language Agents for Chemistry Problem Solving"" (previously ""Tooling or Not Tooling? The Impact of Tools on Language Agents for Chemistry Problem Solving"") · GitHub"		2026-08-13T09:26:43+00:00
asa-chemworld	ChemWorld	paper_links[0]	https://arxiv.org/abs/2608.10792	reachable	206	https://arxiv.org/abs/2608.10792	text/html	[2608.10792] ChemWorld: Programmable Chemical Worlds for Controlled and Replayable Agent Experimentation		2026-08-13T09:26:05+00:00
asa-chemworld	ChemWorld	repo_links[0]	https://github.com/sunyrain/ChemWorld-Public	reachable	206	https://github.com/sunyrain/ChemWorld-Public	text/html	GitHub - sunyrain/ChemWorld-Public · GitHub		2026-08-13T09:27:41+00:00
asa-chemworld	ChemWorld	sources[0]	https://arxiv.org/abs/2608.10792	reachable	206	https://arxiv.org/abs/2608.10792	text/html	[2608.10792] ChemWorld: Programmable Chemical Worlds for Controlled and Replayable Agent Experimentation		2026-08-13T09:26:05+00:00
asa-chemworld	ChemWorld	sources[1]	https://github.com/sunyrain/ChemWorld-Public	reachable	206	https://github.com/sunyrain/ChemWorld-Public	text/html	GitHub - sunyrain/ChemWorld-Public · GitHub		2026-08-13T09:27:41+00:00
asa-chime	CHIME	paper_links[0]	https://arxiv.org/abs/2407.16148	reachable	206	https://arxiv.org/abs/2407.16148	text/html	[2407.16148] CHIME: LLM-Assisted Hierarchical Organization of Scientific Studies for Literature Review Support		2026-08-13T09:25:53+00:00
asa-chime	CHIME	sources[0]	https://arxiv.org/abs/2407.16148	reachable	206	https://arxiv.org/abs/2407.16148	text/html	[2407.16148] CHIME: LLM-Assisted Hierarchical Organization of Scientific Studies for Literature Review Support		2026-08-13T09:25:53+00:00
asa-clapp	CLAPP	paper_links[0]	https://arxiv.org/abs/2508.05728	reachable	206	https://arxiv.org/abs/2508.05728	text/html	[2508.05728] CLAPP: The CLASS LLM Agent for Pair Programming		2026-08-13T09:25:58+00:00
asa-clapp	CLAPP	repo_links[0]	https://github.com/santiagocasas/clapp	reachable	206	https://github.com/santiagocasas/clapp	text/html	GitHub - santiagocasas/clapp: CLAPP: CLASS LLM Agent for Pair Programming · GitHub		2026-08-13T09:27:36+00:00
asa-clapp	CLAPP	sources[0]	https://arxiv.org/abs/2508.05728	reachable	206	https://arxiv.org/abs/2508.05728	text/html	[2508.05728] CLAPP: The CLASS LLM Agent for Pair Programming		2026-08-13T09:25:58+00:00
asa-clapp	CLAPP	sources[1]	https://github.com/santiagocasas/clapp	reachable	206	https://github.com/santiagocasas/clapp	text/html	GitHub - santiagocasas/clapp: CLAPP: CLASS LLM Agent for Pair Programming · GitHub		2026-08-13T09:27:36+00:00
asa-claude-science	Claude Science	repo_links[0]	https://claude.com/product/claude-science	reachable	200	https://claude.com/product/claude-science	text/html	Claude Science beta | Claude by Anthropic		2026-08-13T09:26:06+00:00
asa-claude-science	Claude Science	sources[0]	https://claude.com/product/claude-science	reachable	200	https://claude.com/product/claude-science	text/html	Claude Science beta | Claude by Anthropic		2026-08-13T09:26:06+00:00
asa-claude-science	Claude Science	sources[1]	https://www.anthropic.com/news	reachable	200	https://www.anthropic.com/news	text/html	Newsroom \ Anthropic		2026-08-13T09:27:56+00:00
asa-climateagent	ClimateAgent	paper_links[0]	https://arxiv.org/abs/2511.20109	reachable	206	https://arxiv.org/abs/2511.20109	text/html	[2511.20109] CLIMATEAGENT: Multi-Agent Orchestration for Complex Climate Data Science Workflows		2026-08-13T09:25:59+00:00
